player_name,season,do_or_die_points,team_name,player_id,match_played,position_id,position_name,high_5s,avg_raid_points,raid_points,successful_raids,successful_tackles,super_10s,super_raids,super_tackles,tackle_points,total_points,z_score_do_or_die_points,z_score_high_5s,z_score_avg_raid_points,z_score_raid_points,z_score_successful_raids,z_score_successful_tackles,z_score_super_10s,z_score_super_raids,z_score_super_tackles,z_score_tackle_points,z_score_total_points
Prashanth Kumar Rai,7,5.0,Haryana Steelers,155,8,8.0,Raider,0.0,4.63,37.0,28.0,2.0,1.0,2.0,1.0,0.14,37.0,0.4245056885867729,-0.44714607015407415,1.8430140537099873,0.9599077134299555,0.8904480837768707,-0.47132122735866794,0.47400110819921776,1.4672881784837013,-0.050289801273326475,-0.6716623965023265,0.6418013741581595
Prateek,6,0.0,Haryana Steelers,608,6,1.0,All Rounder,0.0,0.6,3.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,-0.5575209349493357,-0.44714607015407415,-0.3008313231120258,-0.3472266299692592,-0.3960628368101539,-0.47132122735866794,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,-0.514990373989225
Pravin Niwale,3,9.0,Dabang Delhi K.C.,79,2,8.0,Raider,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,0.13,1.0,1.2101269874156597,-0.44714607015407415,-0.35402847886443306,-0.42411688546333065,-0.3960628368101539,-0.5632507546763028,0.47400110819921776,1.4672881784837013,-0.7292021184632329,-0.6834975813745007,-0.6595893425076481
Preetam Chhillar,5,0.0,Bengaluru Bulls,167,16,1.0,All Rounder,0.0,0.27,3.0,1.0,4.0,0.0,1.0,0.0,0.25,7.0,-0.5575209349493357,-0.44714607015407415,-0.4763819370949698,-0.3472266299692592,-0.3960628368101539,-0.28746217272339813,-0.3118428343415906,0.4821462042974862,-0.7292021184632329,-0.5414753629084111,-0.4426908897300135
Punit Kumar Teotia,1,0.0,Dabang Delhi K.C.,80,4,8.0,Raider,0.0,0.75,3.0,2.0,2.0,0.0,0.0,0.0,0.5,5.0,-0.5575209349493357,-0.44714607015407415,-0.2210355894834149,-0.3472266299692592,-0.34841428419581966,-0.47132122735866794,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.24559574110405796,-0.514990373989225
Purna Singh,7,1.0,Patna Pirates,2478,5,8.0,Raider,0.0,0.8,4.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,-0.361115610242114,-0.44714607015407415,-0.19443701160721125,-0.30878150222222345,-0.30076573158148545,-0.6551802819939377,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,-0.5511401161188308
R. Sriram,7,16.0,Puneri Paltan,718,1,8.0,Raider,0.0,0.0,35.0,29.0,1.0,0.0,0.0,0.0,0.09,36.0,2.584964260366212,-0.44714607015407415,-0.6200142576264694,0.883017457935884,0.938096636391205,-0.5632507546763028,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.7308383208631972,0.6056516320285538
Rahul Chaudhari,7,19.0,Tamil Thalaivas,81,15,8.0,Raider,0.0,6.33,95.0,78.0,6.0,3.0,4.0,1.0,0.4,101.0,3.174180234487877,-0.44714607015407415,2.747365701500911,3.189725122758028,3.2728757144935825,-0.10360311808812828,2.045688993280834,3.4375721268561317,-0.050289801273326475,-0.3639475898257992,2.9553848704529284
Rahul Choudhary,5,1.0,Jaipur Pink Panthers,738,5,8.0,Raider,0.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,-0.361115610242114,-0.44714607015407415,-0.08804270010239672,-0.2703363744751877,-0.2531171789671512,-0.5632507546763028,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,-0.4788406318596193
Rahul Kumar,5,0.0,Bengal Warriors,288,10,7.0,"Defender, right cover",0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.6,6.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.10360311808812828,-0.3118428343415906,-0.5029957698887288,0.6286225159165799,-0.12724389238231673,-0.4788406318596193
Rajaguru Subramanian,7,0.0,U Mumba,84,4,7.0,"Defender, right cover",0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.25,2.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.42411688546333065,-0.4437113894244882,-0.47132122735866794,-0.3118428343415906,-0.5029957698887288,0.6286225159165799,0.6420431243090016,-0.6234396003780424
Rajeev Kumar,2,0.0,Dabang Delhi K.C.,223,3,3.0,"Defender, left corner",0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.33,4.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.28746217272339813,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,0.7367246032863947,-0.5511401161188308
Rajesh Mondal,6,7.0,Puneri Paltan,85,11,8.0,Raider,0.0,1.27,14.0,13.0,1.0,1.0,1.0,1.0,0.04,14.0,0.8173163380012164,-0.44714607015407415,0.05558962042910291,0.07566977524813381,0.175719794561857,-0.5632507546763028,0.47400110819921776,0.4821462042974862,-0.050289801273326475,-0.7900142452240677,-0.18964269482277313
Rajesh Narwal,6,15.0,Dabang Delhi K.C.,86,16,1.0,All Rounder,1.0,0.64,7.0,5.0,13.0,1.0,1.0,1.0,0.81,20.0,2.38855893565899,0.48667279458758345,-0.2795524608110629,-0.19344611898111627,-0.20546862635281696,0.5399035731353161,0.47400110819921776,0.4821462042974862,-0.050289801273326475,0.12129498993334002,0.02725575795486146
Rajnish,7,7.0,Telugu Titans,2290,7,8.0,Raider,0.0,2.43,17.0,13.0,1.0,0.0,0.0,0.0,0.0,18.0,0.8173163380012164,-0.44714607015407415,0.6726766271570274,0.191005158489241,0.175719794561857,-0.5632507546763028,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,-0.04504372630435007
Raju Lal Choudhary,6,0.0,Bengaluru Bulls,87,16,6.0,"Defender, right corner",0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.25,20.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,1.1834102643587607,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,0.6420431243090016,0.02725575795486146
Rakesh Gowda,7,2.0,Telugu Titans,684,5,8.0,Raider,0.0,2.2,11.0,9.0,3.0,0.0,0.0,2.0,1.0,16.0,-0.16471028553489228,-0.44714607015407415,0.5503231689264906,-0.03966560799297336,-0.014874415895479977,-0.379391700041033,-0.3118428343415906,-0.5029957698887288,0.6286225159165799,0.3461635025046484,-0.1173432105635616
Rakesh Kumar,5,1.0,Telugu Titans,88,10,1.0,All Rounder,1.0,0.7,7.0,7.0,15.0,1.0,1.0,1.0,1.6,23.0,-0.361115610242114,0.48667279458758345,-0.24763416735961855,-0.19344611898111627,-0.11017152112414846,0.723762627770586,0.47400110819921776,0.4821462042974862,-0.050289801273326475,1.056274594835096,0.13570498434367875
Rakesh Narwal,7,1.0,Bengal Warriors,204,1,8.0,Raider,0.0,1.5,3.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,-0.361115610242114,-0.44714607015407415,0.17794307865963963,-0.3472266299692592,-0.3960628368101539,-0.5632507546763028,-0.3118428343415906,0.4821462042974862,-0.7292021184632329,-0.8373549847127643,-0.5872898582484366
Rakesh Singh Kumar,5,0.0,Haryana Steelers,158,19,4.0,"Defender, left cover",1.0,0.0,1.0,1.0,23.0,0.0,0.0,1.0,1.26,24.0,-0.5575209349493357,0.48667279458758345,-0.6200142576264694,-0.42411688546333065,-0.3960628368101539,1.4591988463116654,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,0.6538783091811756,0.17185472647328454
Rakshith,6,3.0,Telugu Titans,837,11,8.0,Raider,0.0,1.27,14.0,12.0,2.0,0.0,0.0,0.0,0.0,14.0,0.03169503917232944,-0.44714607015407415,0.05558962042910291,0.07566977524813381,0.12807124194752276,-0.47132122735866794,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,-0.18964269482277313
Ram Kumar Sah,1,0.0,Patna Pirates,89,9,4.0,"Defender, left cover",2.0,0.75,3.0,3.0,14.0,0.0,0.0,1.0,1.67,18.0,-0.5575209349493357,1.420491659329241,-0.2210355894834149,-0.3472266299692592,-0.30076573158148545,0.631833100452951,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,1.1391208889403148,-0.04504372630435007
Ran Singh,7,6.0,Tamil Thalaivas,160,14,1.0,All Rounder,2.0,0.86,6.0,3.0,22.0,0.0,1.0,1.0,1.64,29.0,0.6209110132939946,1.420491659329241,-0.1625187181557669,-0.231891246728152,-0.30076573158148545,1.3672693189940304,-0.3118428343415906,0.4821462042974862,-0.050289801273326475,1.1036153343237924,0.35260343712131337
Ravi Dalal,5,1.0,Dabang Delhi K.C.,92,5,8.0,Raider,0.0,1.0,5.0,3.0,3.0,3.0,1.0,0.0,0.6,8.0,-0.361115610242114,-0.44714607015407415,-0.08804270010239672,-0.2703363744751877,-0.30076573158148545,-0.379391700041033,2.045688993280834,0.4821462042974862,-0.7292021184632329,-0.12724389238231673,-0.4065411476004077
Ravi Kumar,7,0.0,Haryana Steelers,240,12,7.0,"Defender, right cover",2.0,0.0,0.0,0.0,22.0,0.0,0.0,4.0,2.17,26.0,-0.5575209349493357,1.420491659329241,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,1.3672693189940304,-0.3118428343415906,-0.5029957698887288,1.9864471502963925,1.730880132549021,0.24415421073249605
Ravi V.,2,3.0,Puneri Paltan,244,2,8.0,Raider,0.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.03169503917232944,-0.44714607015407415,1.5078719724698215,-0.15500099123408054,-0.20546862635281696,-0.6551802819939377,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,-0.4065411476004077
Ravinandan G.M.,3,0.0,Dabang Delhi K.C.,307,1,3.0,"Defender, left corner",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.5632507546763028,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,-0.6595893425076481
Ravinder,7,0.0,Patna Pirates,2644,3,1.0,All Rounder,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.47132122735866794,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,0.3461635025046484,-0.5872898582484366
Ravinder Kumar,6,0.0,Patna Pirates,384,8,1.0,All Rounder,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.13,9.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,0.08025593654714155,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,0.5000209058429119,-0.37039140547080196
Ravinder Pahal,7,0.0,Dabang Delhi K.C.,157,14,6.0,"Defender, right corner",2.0,0.4,2.0,1.0,38.0,0.0,0.0,3.0,2.71,38.0,-0.5575209349493357,1.420491659329241,-0.4072256346168403,-0.3856717577162949,-0.3960628368101539,2.838141756076189,-0.3118428343415906,-0.5029957698887288,1.3075348331064864,2.3699801156464244,0.6779511162877653
Ravindra Ramesh Kumawat,6,14.0,Bengal Warriors,370,12,8.0,Raider,0.0,3.08,37.0,29.0,5.0,0.0,2.0,0.0,0.42,42.0,2.1921536109517685,-0.44714607015407415,1.0184581395476746,0.9599077134299555,0.938096636391205,-0.1955326454057632,-0.3118428343415906,1.4672881784837013,-0.7292021184632329,-0.340277220081451,0.8225500848061883
Ravit Kumar,2,0.0,Telugu Titans,241,3,8.0,Raider,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.33,2.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.42411688546333065,-0.3960628368101539,-0.5632507546763028,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.4467938839310181,-0.6234396003780424
Rinku Narwal,7,1.0,Bengal Warriors,796,16,9.0,Defender,3.0,0.25,1.0,1.0,40.0,0.0,0.0,2.0,2.63,42.0,-0.361115610242114,2.354310524070899,-0.4870213682454512,-0.42411688546333065,-0.3960628368101539,3.022000810711459,-0.3118428343415906,-0.5029957698887288,0.6286225159165799,2.2752986366690306,0.8225500848061883
Rishank Devadiga,7,3.0,U.P. Yoddha,94,10,8.0,Raider,0.0,2.4,24.0,18.0,1.0,1.0,1.0,1.0,0.1,25.0,0.03169503917232944,-0.44714607015407415,0.656717480431305,0.4601210527184911,0.4139625576335282,-0.5632507546763028,0.47400110819921776,0.4821462042974862,-0.050289801273326475,-0.7190031359910231,0.2080044686028903
Rohit,5,1.0,Bengaluru Bulls,730,2,8.0,Raider,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,-0.361115610242114,-0.44714607015407415,-0.6200142576264694,-0.30878150222222345,-0.30076573158148545,-0.6551802819939377,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,-0.5511401161188308
Rohit Baliyan,7,7.0,U Mumba,261,12,8.0,Raider,0.0,3.17,38.0,26.0,3.0,1.0,2.0,1.0,0.33,42.0,0.8173163380012164,-0.44714607015407415,1.066335579724841,0.9983528411769913,0.7951509785482023,-0.379391700041033,0.47400110819921776,1.4672881784837013,-0.050289801273326475,-0.4467938839310181,0.8225500848061883
Rohit Gulia,7,10.0,Gujarat Fortunegiants,686,14,1.0,All Rounder,0.0,4.93,69.0,56.0,4.0,2.0,2.0,0.0,0.29,73.0,1.4065323121228814,-0.44714607015407415,2.002605520967209,2.190151801335099,2.2246075569782295,-0.28746217272339813,1.259845050740026,1.4672881784837013,-0.7292021184632329,-0.49413462341971465,1.943192090823967
Rohit Kumar,7,11.0,Bengaluru Bulls,326,16,8.0,Raider,1.0,4.63,74.0,59.0,4.0,2.0,1.0,1.0,0.25,78.0,1.6029376368301032,0.48667279458758345,1.8430140537099873,2.3823774400702775,2.3675532148212324,-0.28746217272339813,1.259845050740026,0.4821462042974862,-0.050289801273326475,-0.5414753629084111,2.123940801471996
Rohit Kumar Choudary,6,1.0,U.P. Yoddha,217,6,8.0,Raider,0.0,0.5,3.0,2.0,3.0,1.0,6.0,0.0,0.0,3.0,-0.361115610242114,-0.44714607015407415,-0.35402847886443306,-0.3472266299692592,-0.34841428419581966,-0.379391700041033,0.47400110819921776,5.407856075228563,-0.7292021184632329,-0.8373549847127643,-0.5872898582484366
Rohit Kumar Prajapat,3,0.0,Jaipur Pink Panthers,193,3,8.0,Raider,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.5632507546763028,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,-0.6595893425076481
Rohit Rana,6,0.0,U Mumba,96,19,4.0,"Defender, left cover",2.0,0.17,1.0,1.0,37.0,0.0,0.0,1.0,2.0,38.0,-0.5575209349493357,1.420491659329241,-0.529579092847377,-0.42411688546333065,-0.3960628368101539,2.746212228758554,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,1.529681989722061,0.6779511162877653
Rupesh Tomar,5,0.0,Dabang Delhi K.C.,97,1,1.0,All Rounder,0.0,0.0,4.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.30878150222222345,-0.30076573158148545,-0.5632507546763028,-0.3118428343415906,-0.5029957698887288,0.6286225159165799,0.3461635025046484,-0.6595893425076481
Ruturaj Shivaji Koravi,7,0.0,Gujarat Fortunegiants,2023,10,9.0,Defender,1.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.6,6.0,-0.5575209349493357,0.48667279458758345,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.10360311808812828,-0.3118428343415906,-0.5029957698887288,1.3075348331064864,-0.12724389238231673,-0.4788406318596193
S Mahalingam,4,0.0,Telugu Titans,391,11,1.0,All Rounder,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,1.45,16.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,0.631833100452951,-0.3118428343415906,-0.5029957698887288,0.6286225159165799,0.878746821752484,-0.1173432105635616
Sachin,5,37.0,Gujarat Fortunegiants,757,24,8.0,Raider,0.0,6.63,159.0,132.0,13.0,7.0,2.0,1.0,0.58,173.0,6.709476079217867,-0.44714607015407415,2.9069571687581326,5.650213298568315,5.845897555667632,0.5399035731353161,5.189064763444067,1.4672881784837013,-0.050289801273326475,-0.150914262126665,5.558166303784544
Sachin Khambe,2,1.0,Bengal Warriors,98,8,3.0,"Defender, left corner",2.0,0.0,5.0,5.0,20.0,0.0,0.0,4.0,3.0,24.0,-0.361115610242114,1.420491659329241,-0.6200142576264694,-0.2703363744751877,-0.20546862635281696,1.1834102643587607,-0.3118428343415906,-0.5029957698887288,1.9864471502963925,2.7132004769394737,0.17185472647328454
Sachin Kumar,7,4.0,U.P. Yoddha,218,11,1.0,All Rounder,2.0,0.0,25.0,21.0,2.0,0.0,0.0,4.0,0.18,2.0,0.22810036387955115,1.420491659329241,-0.6200142576264694,0.4985661804655268,0.5569082154765309,-0.47132122735866794,-0.3118428343415906,-0.5029957698887288,1.9864471502963925,-0.6243216570136301,-0.6234396003780424
Sachin Narwal,7,3.0,Jaipur Pink Panthers,2494,9,1.0,All Rounder,0.0,1.25,10.0,7.0,1.0,0.0,1.0,0.0,0.0,11.0,0.03169503917232944,-0.44714607015407415,0.04495018927862145,-0.0781107357400091,-0.11017152112414846,-0.5632507546763028,-0.3118428343415906,0.4821462042974862,-0.7292021184632329,-0.8373549847127643,-0.29809192121159045
Sachin Shingade,6,0.0,Haryana Steelers,165,19,4.0,"Defender, left cover",4.0,0.0,0.0,0.0,23.0,0.0,0.0,2.0,1.32,25.0,-0.5575209349493357,3.2881293888125565,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,1.4591988463116654,-0.3118428343415906,-0.5029957698887288,0.6286225159165799,0.7248894184142205,0.2080044686028903
Sachin Tanwar,7,18.0,Gujarat Fortunegiants,757,12,8.0,Raider,0.0,5.33,64.0,48.0,1.0,1.0,1.0,2.0,0.08,65.0,2.9777749097806554,-0.44714607015407415,2.2153941439768383,1.9979261625999203,1.8434191360635557,-0.5632507546763028,0.47400110819921776,0.4821462042974862,0.6286225159165799,-0.7426735057353713,1.653994153787121
Sachin Vittala,6,4.0,Gujarat Fortunegiants,232,22,3.0,"Defender, left corner",0.0,2.75,3.0,2.0,24.0,0.0,1.0,1.0,1.14,28.0,0.22810036387955115,-0.44714607015407415,0.8429075255647305,-0.3472266299692592,-0.34841428419581966,1.5511283736293002,-0.3118428343415906,0.4821462042974862,-0.050289801273326475,0.511856090715086,0.3164536949917076
Saeid Ghaffari,7,0.0,Dabang Delhi K.C.,481,9,4.0,"Defender, left cover",0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.89,8.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,0.08025593654714155,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,0.215976468910733,-0.4065411476004077
Sagar,7,0.0,Tamil Thalaivas,2659,9,6.0,"Defender, right corner",0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,9.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,0.08025593654714155,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,0.3461635025046484,-0.37039140547080196
Sagar B Krishna,7,0.0,Puneri Paltan,347,9,1.0,All Rounder,1.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.67,6.0,-0.5575209349493357,0.48667279458758345,-0.6200142576264694,-0.42411688546333065,-0.3960628368101539,-0.10360311808812828,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,-0.044397598277097765,-0.4788406318596193
Sagar Khatale,2,0.0,Puneri Paltan,169,4,6.0,"Defender, right corner",0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.28746217272339813,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,0.3461635025046484,-0.5511401161188308
Samarjeet Singh,3,0.0,Jaipur Pink Panthers,159,5,1.0,All Rounder,0.0,0.4,2.0,2.0,5.0,0.0,0.0,1.0,1.2,8.0,-0.5575209349493357,-0.44714607015407415,-0.4072256346168403,-0.3856717577162949,-0.34841428419581966,-0.1955326454057632,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,0.5828671999481309,-0.4065411476004077
Sandeep,6,2.0,Puneri Paltan,731,5,1.0,All Rounder,0.0,3.5,7.0,4.0,2.0,0.0,0.0,1.0,0.6,10.0,-0.16471028553489228,-0.44714607015407415,1.2418861937077852,-0.19344611898111627,-0.2531171789671512,-0.47132122735866794,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,-0.12724389238231673,-0.3342416633411962
Sandeep Kandola,2,0.0,Telugu Titans,248,16,3.0,"Defender, left corner",6.0,1.38,11.0,7.0,55.0,0.0,0.0,4.0,3.69,70.0,-0.5575209349493357,5.155767118295872,0.11410649175675085,-0.03966560799297336,-0.11017152112414846,4.400943720475983,-0.3118428343415906,-0.5029957698887288,1.9864471502963925,3.529828233119488,1.8347428644351498
Sandeep Kumar Dhull,7,0.0,Jaipur Pink Panthers,290,15,3.0,"Defender, left corner",5.0,0.0,1.0,0.0,48.0,0.0,0.0,6.0,3.6,55.0,-0.5575209349493357,4.221948253554214,-0.6200142576264694,-0.42411688546333065,-0.4437113894244882,3.7574370292525385,-0.3118428343415906,-0.5029957698887288,3.3442717846762053,3.423311569269921,1.2924967324910632
Sandeep Malik,2,0.0,Bengaluru Bulls,205,1,3.0,"Defender, left corner",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.5632507546763028,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,-0.8373549847127643,-0.6234396003780424
Sandeep Narwal,7,2.0,U Mumba,142,15,1.0,All Rounder,1.0,0.92,12.0,9.0,33.0,1.0,1.0,5.0,2.53,50.0,-0.16471028553489228,0.48667279458758345,-0.1306004247043225,-0.0012204802459376378,-0.014874415895479977,2.3784941194880145,0.47400110819921776,0.4821462042974862,2.665359467486299,2.1569467879472897,1.1117480218430345
Sandeep Tomar,2,1.0,Dabang Delhi K.C.,225,3,8.0,Raider,0.0,0.67,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.361115610242114,-0.44714607015407415,-0.2635933140853407,-0.3856717577162949,-0.34841428419581966,-0.6551802819939377,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,-0.6234396003780424
Sanjay Kumar,2,4.0,Puneri Paltan,243,7,1.0,All Rounder,0.0,2.5,15.0,9.0,1.0,0.0,2.0,0.0,0.14,16.0,0.22810036387955115,-0.44714607015407415,0.7099146361837123,0.11411490299516955,-0.014874415895479977,-0.5632507546763028,-0.3118428343415906,1.4672881784837013,-0.7292021184632329,-0.6716623965023265,-0.1173432105635616
Sanju,3,0.0,Telugu Titans,312,4,8.0,Raider,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,1.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.5632507546763028,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.5414753629084111,-0.6595893425076481
Sanket Chavan,5,0.0,Tamil Thalaivas,360,7,3.0,"Defender, left corner",0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.57,4.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.28746217272339813,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.16274944699883914,-0.5511401161188308
Sanoj Kumar,5,0.0,U.P. Yoddha,640,2,4.0,"Defender, left cover",0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.5,3.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.3856717577162949,-0.34841428419581966,-0.5632507546763028,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.24559574110405796,-0.5872898582484366
Santhapanaselvam,7,0.0,Jaipur Pink Panthers,676,4,1.0,All Rounder,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,1.75,7.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.011673590770493363,-0.3118428343415906,-0.5029957698887288,0.6286225159165799,1.233802367917708,-0.4426908897300135
Santhosh B.S,5,0.0,U.P. Yoddha,101,9,3.0,"Defender, left corner",0.0,0.43,3.0,1.0,8.0,0.0,1.0,1.0,1.0,12.0,-0.5575209349493357,-0.44714607015407415,-0.3912664878911182,-0.3472266299692592,-0.3960628368101539,0.08025593654714155,-0.3118428343415906,0.4821462042974862,-0.050289801273326475,0.3461635025046484,-0.2619421790819847
Satish,5,0.0,Patna Pirates,790,10,6.0,"Defender, right corner",0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,3.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.379391700041033,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.4822994385475405,-0.5872898582484366
Satpal,6,1.0,Dabang Delhi K.C.,773,12,6.0,"Defender, right corner",1.0,0.57,1.0,0.0,10.0,0.0,0.0,4.0,1.17,15.0,-0.361115610242114,0.48667279458758345,-0.316790469837748,-0.42411688546333065,-0.4437113894244882,0.2641149911824114,-0.3118428343415906,-0.5029957698887288,1.9864471502963925,0.5473616453316085,-0.15349295269316737
Satywan,7,0.0,Dabang Delhi K.C.,2489,1,4.0,"Defender, left cover",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.5575209349493357,-0.44714607015407415,-0.6200142576264694,-0.4625620132103664,-0.4437113894244882,-0.5632507546763028,-0.3118428343415906,-0.5029957698887288,-0.7292021184632329,-0.8373549847127643,-0.6595893425076481
Saurabh Nandal,7,0.0,Bengaluru Bulls,2670,15,3.0,"Defender, left corner",4.0,0.0,1.0,1.0,34.0,0.0,0.0,5.0,2.6,40.0,-0.5575209349493357,3.2881293888125565,-0.6200142576264694,-0.42411688546333065,-0.3960628368101539,2.4704236468056493,-0.3118428343415906,-0.5029957698887288,2.665359467486299,2.2397930820525085,0.7502506005469768
Selvamani K,7,9.0,Haryana Steelers,264,6,8.0,Raider,0.0,2.0,10.0,6.0,2.0,1.0,1.0,0.0,0.2,12.0,1.2101269874156597,-0.44714607015407415,0.443928857421676,-0.0781107357400091,-0.1578200737384827,-0.47132122735866794,0.47400110819921776,0.4821462042974862,-0.7292021184632329,-0.6006512872692819,-0.2619421790819847
Seong Ryeol Kim,3,2.0,Dabang Delhi K.C.,13,8,9.0,Defender,0.0,0.75,3.0,2.0,2.0,0.0,0.0,1.0,0.25,5.0,-0.16471028553489228,-0.44714607015407415,-0.2210355894834149,-0.3472266299692592,-0.34841428419581966,-0.47132122735866794,-0.3118428343415906,-0.5029957698887288,-0.050289801273326475,-0.5414753629084111,-0.514990373989225
